mirna_id,DO27767,DO27777,DO27779,DO27783,DO27789,DO27807,DO27809,DO27811,DO27813,DO27815,DO27827,DO27833,DO27851,DO27853,DO27855,DO27857
hsa-mir-1254-1_mature5p,3.9050183995,8.8608084805,6.978036229600001,0.0,12.743372063599999,14.0923450941,7.9285288993,72.7960726482,7.063496874299999,9.8268220503,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1254-2_gene,1.4358859194999998,3.2051897052,2.5886263432,0.0,4.8053395003,5.1217468325,2.9412284627,26.2972342022,2.6203294856,2.9826278070999996,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1254-2_mature5p,3.8706490003,8.6400765966,6.978036229600001,0.0,12.9535238704,13.8064479831,7.9285288993,70.888196545,7.063496874299999,8.0401271321,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1254mature,1.67012770377337e-06,1.29028832557123e-06,2.718479405278475e-06,6.104266506640976e-07,2.305452318489925e-06,4.4772999067259654e-06,1.14751733611816e-06,6.664292571518676e-06,1.35532886116512e-06,1.44562828597595e-06,6.755706181242501e-07,7.63363375640345e-07,0.0,7.549598787896821e-07,7.03779860876797e-07,8.177803437907679e-07
hsa-mir-1255a_gene,0.2846727317,0.9519062491,0.081662907,0.0,1.2731071511,0.5577546315999999,3.7751429401,4.8713300861,0.7176030689,0.4717421532,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255a_mature3p,0.95088671,1.545123187,0.1704269364,0.0,0.4203036136,0.8576913329000001,6.9957607935000015,7.122737451900001,2.3296099628,0.5104842624,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255a_mature5p,0.4551341646,3.2307121182,0.1187824102,0.0,6.0418644461,1.9428008222,11.9051595928,17.3530003749,1.2177506623999999,1.8679083236000005,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255amature,1.74274195176352e-07,4.5160091394993e-07,4.349567048445561e-08,5.63470754459167e-07,9.802710645547708e-07,5.939275386473219e-07,1.62002447451975e-06,1.53609580549189e-06,2.0851213248694101e-07,2.93315884111062e-07,8.83438500624019e-07,4.2409076424463603e-07,3.74466058209251e-07,1.20793580606349e-06,0.0,6.13335257843076e-07
hsa-mir-1255b-1_gene,0.0022499891,0.002408365,0.0024793292000000002,0.0,0.014330798,0.0150921834,0.012576186999999999,0.0466289264,0.0228285914,0.008354699699999999,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255b-1_mature5p,0.006642825,0.0071104108,0.007319924399999999,0.0,0.013539192,0.0445578747,0.0371296948,0.0819442584,0.044308403600000004,0.024666256400000003,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1255b-2_gene,0.0031551231,0.0022624033999999998,0.0023290669,0.0181267174,0.0043079247,0.014177505600000001,0.011813993799999999,0.0438029309,0.0214450404,0.0078483543,0.0,0.0,0.0,0.0163845774,0.006436133399999999,0.0
hsa-mir-1255b-2_mature5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202278478,0.0
hsa-mir-1255b-2_moR5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053189273200000005,0.04229438519999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1256_gene,1.0606940276999999,1.4546213331,0.708667939,0.0,1.3961144397999998,1.1690789172,2.1965883209,3.3881867519999997,0.9256175178,3.1757456688,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1256_mature3p,5.47358719,7.3597600041,3.6228635118,0.0,7.0488418538,5.6540485465999994,10.826850309700001,17.1535406005,4.6524320177,16.5443308662,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1256_mature5p,0.0,0.4029232801,0.0,0.0,0.0,0.0,0.4895181825,0.0928701595,0.13084500400000001,0.09318363519999999,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1256mature,8.71370975881758e-08,3.22572081392807e-08,4.349567048445561e-08,0.0,7.26126714485015e-08,1.8274693496840696e-07,1.01251529657484e-07,7.08967294842412e-08,3.47520220811568e-08,4.19022691587231e-08,0.0,0.0,0.0,3.77479939394841e-08,0.0,0.0
hsa-mir-1257_gene,0.0,0.0875316091,0.045055397000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4554751824,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1257_mature5p,0.0,0.5076833329,0.2613213025,0.0,0.0,0.0,0.0,0.0,0.0,2.6417560577000003,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1257mature,0.0,6.45144162785614e-08,8.69913409689113e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.7712042242850796e-07,5.19669706249423e-08,4.2409076424463603e-07,0.0,1.50991975757936e-07,2.01079960250513e-07,0.0
hsa-mir-1258_gene,2.2177809512,0.0,0.0,0.0,0.0,0.09132824380000001,0.0,0.2437841687,0.0572446893,12.3934234804,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1258_mature3p,3.3200839586,0.0,0.0,0.0,0.0,0.0,0.0,0.585082005,0.0,24.2160971953,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1258_mature5p,3.6513395010000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2786104786,0.196267506,17.3321561456,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1258mature,1.45228495980293e-06,0.0,0.0,9.391179240986107e-08,0.0,9.13734674842034e-08,0.0,4.72644863228275e-08,0.0,3.77120422428508e-06,5.19669706249423e-08,0.0,0.0,3.77479939394841e-08,0.0,0.0
hsa-mir-125a-3pmature,3.6307123995073295e-06,2.2580045697496498e-06,1.13088743259585e-06,5.54079575218181e-06,2.4325244935248e-06,4.3402397054996595e-06,2.0250305931496898e-06,1.60699253497613e-06,2.50214558984329e-06,1.42467715139659e-06,1.3199610538735301e-05,7.63363375640345e-07,3.3701945238832598e-06,6.37941097577281e-06,3.0161994037577007e-06,4.70223697679691e-06
hsa-mir-125a-5pmature,0.0031229354861618303,0.00325723610628015,0.00413561184533253,0.00171069721053803,0.0099980750380799,0.007295486077607509,0.007931673577758579,0.00410031234972109,0.0068643931615805,0.0013165692969670801,0.006643405557722,0.00164911934584169,0.0026757472189342,0.0104029319017885,0.0008889745042675199,0.00322123677419183
hsa-mir-125a_gene,2002.2245260019001,6035.5733936313,2924.0367804059997,0.0,15663.289532557901,6180.425082065601,14832.749477006999,11947.7187075116,9581.4436801471,2172.3867983814002,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125a_mature3p,9.410668816900001,16.6810237942,3.29762596,0.0,15.4211397291,14.71689414,15.3240474525,19.0848177814,14.1312604335,9.5047307895,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125a_mature5p,7388.7334308456,22284.1896721352,10799.9170874621,0.0,57864.42437552449,22815.733042552598,54792.897263110586,44128.7926914535,35390.5086837598,8017.6658245088,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125a_moR3p,0.0,0.0,0.0,0.0,0.0,0.2988924342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125a_moR5p,0.7904961806,0.6922954539,0.1187824102,0.0,0.2197041617,1.0461235195999998,1.2189583201,1.0637854636,0.749385023,0.2668440462,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125b-1-3pmature,5.69295704242749e-05,9.61264802550565e-06,2.30527053567615e-05,0.00015082233861023702,2.54144350069755e-05,4.64634082157174e-05,3.83743297401865e-05,1.84095174227413e-05,4.45868443301242e-05,9.72132644482376e-06,7.774258805491371e-05,3.9694895533298e-05,6.515709412840971e-05,6.817287705470822e-05,1.76950365020452e-05,8.32091499807106e-05
hsa-mir-125b-1_gene,2077.422448306,1748.1034913678,2005.1328718620998,727.8628188403,4165.2150513241995,2264.7011026832,6901.2735733725,4463.2285824669,6792.1534426062,1333.2995680696001,70.5573255682,21.2679286953,11.0885245291,85.9833430294,13.4466362241,21.181001763399998
hsa-mir-125b-1_mature3p,147.1452176209,71.4382975533,65.3925449804,371.63859324839996,158.814722583,158.83286282,288.6028936884,214.5300684915,250.73173894159999,64.01715737640001,30.653084689099998,17.6219980618,8.7501281998,28.888350585100003,6.1897214365,13.729570628
hsa-mir-125b-1_mature5p,8457.9076107526,7168.1663214488,8240.4872869378,2643.3296950371,17093.9689597593,9222.2477752386,28299.0674142877,18273.4808502784,27883.217555988598,5458.1149517884005,261.6558355221,70.4879922472,37.188044849200004,327.328356251,49.517771491800005,74.0202938204
hsa-mir-125b-1_moR3p,0.0,0.2307651513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125b-1_moR5p,0.9342227589000001,0.4615303026,0.3563472307,0.8846531918,0.659112485,0.7472310854,2.1941249762,1.8616245613,2.4355013247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125b-2-3pmature,0.000150108173445231,7.03207137436319e-06,0.00010630341866401,0.00021693624046677901,2.8282635529191303e-05,1.0233828358230801e-05,2.80129232052373e-05,9.97280661411659e-05,5.2336545254222213e-05,3.3438010788661e-05,1.2576006891236e-05,9.92372388332449e-06,0.000151845986603851,7.15324485153223e-05,4.22267916526078e-06,0.000181751681407498
hsa-mir-125b-2_gene,1221.6166282883999,1059.1351227632001,988.9231812791,561.9851552396,1833.3900346566,1182.9041698173,3722.1146253402003,2238.9304273591,3173.9695252573997,658.8768648979,64.9118608512,17.8222480398,16.3725926673,87.0952932026,13.129712138,25.356291999699998
hsa-mir-125b-2_mature3p,376.5923804468,52.21885709479999,293.7903800535,531.5080629126,175.1565273705,33.0347304633,206.8746406085,1148.0144769081,289.9852401458,215.9530745559,5.7992322385,1.6782855297,24.6594521995,35.8915870906,2.0632404788,25.0713898424
hsa-mir-125b-2_mature5p,4726.0755225182,4382.1935938527,3835.8337743116,1817.569129989,7497.0331125421,4918.4956154964,15374.084724091299,8197.6721983815,12991.6168041642,2535.6897849178,266.21237513799997,73.0054205417,43.5517744491,328.2037608142,52.956505623199995,79.9896723543
hsa-mir-125b-2_moR5p,0.2874531566,0.0,0.2375648204,0.221163298,0.2197041617,0.0,0.0,0.2659463659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-125b-5pmature,0.0025440837468835745,0.0007708827601125295,0.0021112146018097506,0.0009044175168031695,0.00193997458992175,0.0020636926064975998,0.00288647860747556,0.001123051459516702,0.0036202223962603503,0.0005993072046426371,0.0007030351620995318,0.000271587725422265,0.000278977213365892,0.0007807983806412585,0.00019484648148274748,0.000420645764337376
hsa-mir-126-3pmature,0.0110933077111539,0.00109529350236928,0.00508647069779321,0.00228900602819795,0.00319270655091916,0.00285391319666787,0.00263908737001244,0.0022430543596655803,0.00717879470534873,0.00393479068308074,0.00027511314248844504,0.000452674481754725,0.00145292830585189,0.000658400510292481,0.000256980189200156,0.0022184336276184
hsa-mir-126-5pmature,0.0135377937554942,0.000559243217510709,0.0037478914386340897,0.00912146457318499,0.00104772823633043,0.00264014496948857,0.0015787138504195,0.00121129425548142,0.00523327225317932,0.00402488056177199,0.0007357483701079331,0.0013478452669223,0.0017965009142588801,0.0018206612436892,0.000678845945805733,0.00302456060151015
hsa-mir-1260a_gene,3.5726035718999998,3.6066670106,1.8437669676,0.0,5.867321695399999,2.5297923526,18.1983705198,3.7258347122,7.8654203038,3.4122682412,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1260amature,4.7054032697615e-06,1.64511761510332e-06,2.1747835242227797e-06,1.22085330132819e-06,3.15865120800982e-06,2.51277035581559e-06,8.235124412142059e-06,1.06345094226362e-06,4.76102702511848e-06,1.71799303550765e-06,9.87372441873904e-07,5.08908917093564e-07,0.0,1.35892778182143e-06,0.0,6.13335257843076e-07
hsa-mir-1260b_gene,0.1976240452,0.5769128782999999,0.1336302115,0.0,0.137315101,0.23911394730000002,0.9142187401,0.4654061403,0.2107645377,0.300199552,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1260b_mature5p,0.4830809993,2.2563703683000003,0.43553550420000003,0.0,0.6713182718,0.25571908260000004,2.2347569202,1.3001822333,0.0,0.6522854463000001,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1260bmature,3.19502691156645e-07,3.22572081392807e-07,1.73982681937823e-07,2.8173537722958303e-07,7.26126714485015e-08,2.7412040245261004e-07,5.062576482874212e-07,1.65425702129896e-07,1.39008088324627e-07,1.67609076634892e-07,2.59834853124712e-07,0.0,1.87233029104625e-07,1.8873996969742e-07,0.0,0.0
hsa-mir-1262_gene,0.1976240452,0.16554891289999998,0.0568089788,0.6346425072,0.6567243963,0.2144228332,0.1165960132,0.3179793505,0.0,0.5742947951,0.7564215962999999,0.0,0.0,0.0,0.0,0.0
hsa-mir-1262_mature5p,0.5646401289999999,0.241753968,0.2488774309,1.3901693013999998,2.7619951754,0.6262508145,0.2554007909,1.3930523928,0.0,2.5159581502,3.3138469934,0.0,0.0,0.0,0.0,0.0
hsa-mir-1262mature,3.19502691156645e-07,9.677162441784212e-08,8.69913409689113e-08,1.12694150891833e-06,4.3567602869100893e-07,2.7412040245261004e-07,6.75010197716562e-08,1.1816121580706901e-07,0.0,3.7712042242850796e-07,2.44244761937229e-06,1.69636305697855e-07,1.87233029104625e-07,3.7747993939484103e-07,2.01079960250513e-07,1.02222542973846e-06
hsa-mir-1264_gene,0.0,0.223977941,0.0,0.0,0.0,0.0,0.0,0.0,0.1212240478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1264_mature3p,0.0,0.6922954539,0.0,0.0,0.0,0.0,0.0,0.0,0.3746925115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1264mature,0.0,9.677162441784212e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.95040441623136e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1266_gene,0.2666734103,0.0305833333,0.0157422471,0.0,0.7570528945,0.0,0.1938584316,0.6344262705,0.1986321748,0.0707297472,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1266_mature5p,1.0060860481,0.1153825757,0.0593912051,0.0,2.8561541018,0.0,0.7313749920999999,2.3935172931,0.749385023,0.2668440462,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1266mature,4.06639788744821e-07,0.0,0.0,7.512943392788891e-07,4.7198236441526004e-07,0.0,1.01251529657484e-07,2.1269018845272397e-07,1.39008088324627e-07,4.19022691587231e-08,0.0,1.27227229273391e-06,3.74466058209251e-07,4.15227933334325e-07,0.0,0.0
hsa-mir-1267_gene,0.0,0.0,0.0,0.0,0.0050218094,0.0640483788,0.0696547611,0.0,0.0,0.1143617341,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1267_mature5p,0.0,0.0,0.0,0.0,0.0193339662,0.2465862582,0.2681708304,0.0,0.0,0.4402926763,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1267mature,0.0,0.0,0.0,0.0,0.0,4.56867337421017e-08,3.37505098858281e-08,0.0,0.0,4.19022691587231e-08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268a_gene,0.0010333283,0.0,0.0,0.0,0.0,0.0,0.0,0.0038240654,0.0059608988,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268a_mature5p,0.003099985,0.0,0.0,0.0,0.0,0.0,0.0,0.011472196200000001,0.016163206399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268b_gene,0.001075505,0.4114751211,0.1599926342,0.0,0.0591856109,0.31376443870000004,0.36590072490000003,1.2833139798,0.1233681466,0.2396150619,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268b_mature5p,0.0027736708,1.0611726807,0.41261258289999997,0.0,0.1526365755,0.8091819734000001,0.9436387115,3.0016613138,0.3181599571,0.6179546334,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268b_moR5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171578301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1268bmature,0.0,9.677162441784212e-08,1.3048701145336698e-07,0.0,0.0,1.8274693496840696e-07,1.01251529657484e-07,2.36322431614137e-07,3.47520220811568e-08,8.38045383174462e-08,2.59834853124712e-07,8.48181528489273e-08,0.0,3.77479939394841e-08,2.01079960250513e-07,0.0
hsa-mir-1269a_gene,0.0,0.0,29.2562599231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1269a_mature3p,0.0,0.0,143.02156364889998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1269a_mature5p,0.0,0.0,1.4253889227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1269a_moR5p,0.0,0.0,0.3563472307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1269amature,0.0,0.0,4.9976525386639505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69636305697855e-07,3.74466058209251e-07,0.0,0.0,0.0
hsa-mir-126_gene,15960.757812175,3100.1320090532,6318.6505802446,7037.8768977804,6720.7398435685,4706.8815512194,7979.3592089013,10181.2278917222,17524.9055244803,13275.639546621398,89.2667533852,122.09527228530001,103.8083390978,243.9095964175,70.4940496932,238.77514135619998
hsa-mir-126_mature3p,28742.930482081407,8206.096690864499,14549.810148468501,5643.1605842625,20233.4559896032,9776.323183341,19965.5737254395,26425.507365255802,40534.6373497167,26243.4003625706,111.01387427959999,122.5148436677,192.105087296,294.1359332303,88.0315937632,371.89228266230003
hsa-mir-126_mature5p,36822.010364854104,4396.6645834558,11250.7095896871,23616.7347832595,6960.9528656319,9491.3242658108,12525.8572325971,14962.009572269199,31012.1157725352,28184.7975365104,257.4859113887,382.39735794089995,234.28468255009997,710.981701105,202.9197010925,612.3686969006
hsa-mir-126_moR5p,0.503043024,0.2307651513,0.9502592818000001,0.0,0.2197041617,0.0,0.243791664,0.7978390976999999,0.749385023,0.9339541618000001,0.0,0.0,0.3796543227000001,0.0,0.0,0.0
hsa-mir-127-3pmature,0.0185548864233286,0.000486761270821746,0.00801603459193275,0.00512467260001371,0.00281860606761648,0.00594900666076029,0.00324781156631324,0.0009402087941768447,0.00339930379189043,0.00422592764919554,0.000189107806104165,0.000503056464546988,0.00134882674166972,0.00015269063548521299,0.00029096270248249304,0.0035013265419401697
hsa-mir-127-5pmature,3.860173423156189e-05,1.48383157440691e-06,1.71372941708755e-05,2.732833159126961e-05,9.548566295477947e-06,9.639900819583451e-06,6.91885452659476e-06,2.59954674775551e-06,6.70714026166326e-06,7.83572433268122e-06,1.03933941249885e-07,2.54454458546782e-07,2.43402937836013e-06,2.6423595757638886e-07,0.0,1.04266993833323e-05
hsa-mir-1270-1_gene,1.3544477241,5.854868355,1.0091676316,0.0,6.090985295199999,2.4899197779,6.1483068437,28.7463156632,1.9971415491,7.6126484408,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270-1_mature3p,0.0687387983,0.1103659419,0.0,0.0,0.3152277102,0.28589711100000004,0.23319202649999998,1.0175339217000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270-1_mature5p,4.7489656911,21.476543414600002,3.6426605802,0.0,21.1648342415,8.6828252129,22.6726247536,104.6188679051,7.350218100499999,28.374416915799998,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270-1_moR5p,0.0,0.1153825757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270-2_gene,1.3544477241,5.854868355,1.0091676316,0.5340284512,6.090985295199999,2.4899197779,6.1483068437,28.7463156632,1.9971415491,7.6126484408,0.6365010993,0.0,0.1527877152,0.1120944867,0.0880651424,0.0764371642
hsa-mir-1270-2_mature3p,0.0687387983,0.1103659419,0.0,0.0,0.3152277102,0.28589711100000004,0.23319202649999998,1.0175339217000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270-2_mature5p,4.7489656911,21.476543414600002,3.6426605802,1.7693063836,21.1648342415,8.6828252129,22.6726247536,104.6188679051,7.350218100499999,28.374416915799998,2.3724131885,0.0,0.5694814841,0.41780672329999996,0.3282428034,0.2849021573
hsa-mir-1270-2_moR5p,0.0,0.1153825757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1270mature,2.00415324452804e-06,3.03217756509238e-06,1.34836578501812e-06,8.4520613168875e-07,3.66693990814933e-06,2.7412040245261e-06,3.1387974193820093e-06,9.40563277824266e-06,1.35532886116512e-06,4.441640530824649e-06,4.36522553249515e-06,1.78118120982747e-06,1.3106312037323798e-06,2.00064367879266e-06,1.00539980125257e-06,6.9511329222215195e-06
hsa-mir-1271-5pmature,8.96640734182329e-05,3.74506186497049e-05,0.00027889423914633,1.03302971650847e-06,5.37333768718911e-05,0.000227702680970635,0.00026399648832694703,7.900258888860609e-05,0.000173099821986242,0.000306347489819425,5.3785814596815296e-05,3.54539878908516e-05,3.05189837440539e-05,8.35363105880783e-05,3.4987913083589304e-05,0.000105084774177114
hsa-mir-1271_gene,57.4236653655,69.3934259114,197.1561209478,0.6458835607,84.1705167457,192.78983970330003,493.5850963832,230.1704623491,241.556694841,504.9935822822,5.7992322385,2.7642349901,1.3101796234999998,8.3266422275,3.5965113445,6.2309777697
hsa-mir-1271_mature3p,0.0199284751,0.0071104108,0.007319924399999999,0.0,0.0,0.0,0.0,0.0409721292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1271_mature5p,231.97630247680002,280.0853416916,796.8959720321001,2.614290603,339.493322252,778.891622362,1988.1817744868,928.7456180691,976.4373847038,2041.4590926029998,23.4730828701,11.188570197999999,5.3031079999,33.7030756826,14.5573078228,25.0713898424
hsa-mir-1272_gene,0.13586653099999998,0.5156158849,0.0408314535,0.0,0.0,0.0,0.08380338450000001,0.1828381266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1272_mature5p,0.6956366389,2.6399533309,0.209057042,0.0,0.0,0.0,0.0,0.9361312079999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1272mature,3.19502691156645e-07,4.1934370581064895e-07,8.69913409689113e-08,0.0,0.0,0.0,6.75010197716562e-08,9.45289726456549e-08,0.0,0.0,5.19669706249423e-08,0.0,1.87233029104625e-07,0.0,0.0,0.0
hsa-mir-1273a_gene,0.0005344802,0.0,0.000264121,0.0,0.0024680819,0.0009298124,0.0,0.0,0.0,0.0009283,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273a_mature5p,0.0,0.0,0.0010776136,0.0,0.0100697741,0.0037936346999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c_gene,0.029717901499999998,0.133335796,0.2420761246,0.0144809302,0.27748663149999997,0.2857269341,0.5830531213,0.5439319705,0.3243578784,0.3515831982,0.0,0.0,0.0,0.0806293677,0.0,0.0
hsa-mir-1273c_mature3p,0.0307985525,0.1776525371,0.0565630525,0.0315947569,0.0274630202,0.2348440554,0.5108015817,0.1028959154,0.1695037552,0.4095805997,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c_mature5p,0.0752853505,0.241753968,0.8168284912999999,0.0,0.8384628211,0.7045321662999999,1.5749715437,1.8507696076,0.8504925261,0.465918176,0.0,0.0,0.0,0.2918015211,0.0,0.0
hsa-mir-1273c_moR3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336880925,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273c_moR5p,0.0554944288,0.0,0.0,0.0,0.0,0.0186807771,0.0,0.0,0.09367312789999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273cmature,2.90456991960586e-08,3.22572081392807e-08,2.6097402290673397e-07,0.0,1.08919007172752e-07,1.8274693496840696e-07,2.02503059314969e-07,1.4179345896848199e-07,1.39008088324627e-07,8.38045383174462e-08,0.0,0.0,0.0,1.13243981818452e-07,0.0,2.0444508594769198e-07
hsa-mir-1273d_gene,0.0091449558,0.1748450022,0.026461526800000003,0.0887255113,0.038095569700000005,0.0320493064,0.0802951463,0.1888639425,0.0761979729,0.1312244839,0.029239826400000002,0.0296168035,0.0,0.0,0.0,0.0184348455
hsa-mir-1273dmature,0.0,6.45144162785614e-08,0.0,9.391179240986107e-08,0.0,0.0,3.37505098858281e-08,4.72644863228275e-08,3.47520220811568e-08,4.19022691587231e-08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1273f_gene,0.0,0.0,0.0,0.0,0.0011209396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1275_gene,0.2801758615,0.2570548521,0.1653932294,0.0,0.1223668749,0.0416179339,0.0,0.3703050664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1275mature,4.06639788744821e-07,1.2902883255712301e-07,2.1747835242227802e-07,9.391179240986107e-08,7.26126714485015e-08,4.56867337421017e-08,0.0,1.1816121580706901e-07,0.0,0.0,0.0,0.0,0.0,3.77479939394841e-08,2.01079960250513e-07,0.0
hsa-mir-1276_gene,0.25064513039999997,1.8573780471,0.6373690304999999,0.0,2.1809657025,1.1627644695000001,1.3081503923,9.240014590800001,0.5026362959,0.3579615254,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1276_mature3p,0.15809923609999998,1.5230499986000001,0.2613213025,0.0,1.4500474671,0.821954194,0.0,5.997090551,0.2060808813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1276_mature5p,0.915311367,6.1456403451999995,2.4756754972999997,0.0,7.886223066499999,3.8069457406000002,5.3634166084,31.7176034277,1.9523451915,1.5448865834,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1276mature,3.19502691156645e-07,7.74172995342737e-07,7.829220687202021e-07,4.69558962049306e-07,1.12549640745177e-06,1.05079487606834e-06,6.75010197716562e-07,2.5050177751098597e-06,3.12768198730411e-07,2.0951134579361602e-07,1.19524032437367e-06,0.0,0.0,4.15227933334325e-07,0.0,1.43111560163384e-06
hsa-mir-1277-3pmature,2.38174733407681e-06,8.386874116212979e-07,1.43535712598704e-06,3.7564716963944397e-07,6.898203787607649e-07,7.30987739873627e-07,2.26128416235048e-06,2.2450631003342996e-06,2.05036930278825e-06,9.63752190650632e-07,1.3511412362485001e-06,5.937270699424911e-07,5.61699087313876e-07,9.436998484871019e-07,1.20647976150308e-06,2.0444508594769198e-07
hsa-mir-1277-5pmature,1.7136962525674601e-06,1.9354324883568398e-07,7.394263982357459e-07,6.57382546869028e-07,2.17838014345505e-07,5.939275386473219e-07,6.75010197716562e-07,5.67173835873929e-07,9.38304596191234e-07,6.7043630653957e-07,2.07867882499769e-07,3.39272611395709e-07,1.87233029104625e-07,2.26487963636904e-07,2.01079960250513e-07,0.0
hsa-mir-1277_gene,2.9055453636,2.1448705079,1.7199837181,0.0,1.5867133023,1.2739975134000001,6.0903254497,8.8330945849,4.5589905425,3.026696658,0.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-1277_mature3p,6.1984938607,6.3661878248,4.1064776106,0.0,4.3731590276,2.5050032579,17.1437780875,26.4679954632,11.5797828552,6.429670828200001,0.0,0.0,0.0,0.0,0.0,0.0
